url,marca,modelo,tipo,genero,material_montura,forma,tipo_montura,color,talla,ancho_lente,ancho_puente,largo_varilla,calibre_total,peso,polarizadas,valoracion,num_resenas,precio
https://www.lentiamo.es/jimmy-choo-sadie-s-807-9o-56.html,Jimmy Choo,Sadie/S 807 9O 56,sol,Mujer,Pasta,Cuadradas,,Negro,M,,18.0,145.0,133.0,170.0,False,,,176.33
https://www.lentiamo.es/liu-jo-lj751s-604-55.html,Liu Jo,LJ751S 604 55,sol,Mujer,Pasta,Cuadradas,,Rojo,M,,17.0,140.0,139.0,75.0,False,,,81.83
https://www.lentiamo.es/lacoste-l928s-220-56.html,Lacoste,L928S 220 56,sol,Mujer,Metal/Pasta,Redondas,,Azul,L,,18.0,140.0,141.0,170.0,False,,,90.63
https://www.lentiamo.es/liu-jo-lj785s-304-61.html,Liu Jo,LJ785S 304 61,sol,Mujer,Pasta,Cat Eye,,Verde,M,,16.0,135.0,136.0,90.0,False,,,99.99
https://www.lentiamo.es/jimmy-choo-olye-s-086-ha-52.html,Jimmy Choo,Olye/S 086 HA 52,sol,Mujer,Metal/Pasta,Cat Eye,,MarrÃ³n,M,,19.0,145.0,140.0,170.0,False,,,173.54
https://www.lentiamo.es/hugo-boss-hugo-hg-1327-s-kb7-9k-55.html,Hugo,HG 1327/S KB7 9K 55,sol,Unisex,Pasta,Rectangulares,,Gris,M,,18.0,145.0,137.0,130.0,False,,,82.99
https://www.lentiamo.es/jimmy-choo-belinda-s-807-9o-56.html,Jimmy Choo,Belinda/S 807 9O 56,sol,Mujer,Metal/Pasta,Cat Eye,,Negro,M,,20.0,145.0,137.0,170.0,False,,,170.44
https://www.lentiamo.es/jimmy-choo-sonja-s-807-9o-55.html,Jimmy Choo,Sonja/S 807 9O 55,sol,Mujer,Pasta,Cat Eye,,Negro,M,,17.0,145.0,140.0,170.0,False,,,190.33
https://www.lentiamo.es/jimmy-choo-annabeth-s-73n-ir-51.html,Jimmy Choo,Annabeth/S 73N IR 51,sol,Mujer,Pasta,Cat Eye,,Morado,M,,19.0,145.0,132.0,170.0,False,,,176.64
https://www.lentiamo.es/hugo-boss-hugo-hg-1346-s-ex4-ku-51.html,Hugo,HG 1346/S EX4 KU 51,sol,Hombre,Pasta,Redondas,,MarrÃ³n,M,,19.0,145.0,135.0,125.0,False,,,101.9
https://www.lentiamo.es/jimmy-choo-lory-s-2m2-fq-49.html,Jimmy Choo,Lory/S 2M2/FQ 49,sol,Mujer,Metal,Cat Eye,,Dorado,M,,23.0,145.0,140.0,45.0,False,,,258.92
https://www.lentiamo.es/jimmy-choo-julieka-s-807-9o-55.html,Jimmy Choo,Julieka/S 807 9O 55,sol,Mujer,Pasta,Cat Eye,,Negro,M,,17.0,145.0,136.0,145.0,False,,,229.9
https://www.lentiamo.es/liu-jo-lj750s-215-54.html,Liu Jo,LJ750S 215 54,sol,Mujer,Pasta,Cat Eye,,MarrÃ³n,M,,19.0,140.0,138.0,75.0,False,,,81.95
https://www.lentiamo.es/hugo-boss-hugo-hg-1069-s-807-ao-57.html,Hugo,HG 1069/S 807 AO 57,sol,Hombre,Pasta,Rectangulares,,Negro,M,,17.0,145.0,131.0,115.0,False,,,105.9
https://www.lentiamo.es/jimmy-choo-hester-s-2m2-9o-59.html,Jimmy Choo,Hester/S 2M2 9O 59,sol,Mujer,Metal,Cuadradas,,Dorado,M,,15.0,145.0,136.0,170.0,False,,,212.9
https://www.lentiamo.es/lacoste-l928s-001-56.html,Lacoste,L928S 001 56,sol,Mujer,Metal/Pasta,Redondas,,Morado,L,,18.0,140.0,141.0,170.0,False,,,143.9
https://www.lentiamo.es/hugo-boss-hugo-hg-1348-s-j5g-ir-57.html,Hugo,HG 1348/S J5G IR 57,sol,Unisex,Metal,Cuadradas,,Dorado,M,,19.0,145.0,138.0,125.0,False,,,94.99
https://www.lentiamo.es/jimmy-choo-jo-s-ons-ha-52.html,Jimmy Choo,JO/S ONS HA 52,sol,Mujer,Pasta,Rectangulares,,MarrÃ³n,M,,18.0,145.0,134.0,170.0,False,,,171.04
https://www.lentiamo.es/levi-s-lv-1022-s-pjp-ha-51.html,LeviÂ´s,LV 1022/S PJP HA 51,sol,Unisex,Pasta,Cuadradas,,Azul,M,,23.0,145.0,140.0,100.0,False,,,62.99
https://www.lentiamo.es/max-mara-logo11-mm-0040-01b-54.html,Max Mara,MM0040/S 01B 54,sol,Mujer,Pasta,Cat Eye,,Negro,M,,18.0,140.0,132.0,160.0,False,,,165.9
https://www.lentiamo.es/michael-kors-cantabria-mk2237u-300587-52.html,Michael Kors,0MK2237U 300587 52,sol,Mujer,Metal/Pasta,Cat Eye,,Negro,L,,20.0,140.0,142.0,180.0,False,,,129.9
https://www.lentiamo.es/michael-kors-biarritz-mk1160-10143h-59.html,Michael Kors,0MK1160 10143H 59,sol,Mujer,Metal,Aviador,,Dorado,L,,14.0,145.0,142.0,175.0,False,,,99.99
https://www.lentiamo.es/michael-kors-boca-raton-mk2241u-30058g-55.html,Michael Kors,0MK2241U 30058G 55,sol,Mujer,Pasta,Cat Eye,,Negro,M,,17.0,140.0,140.0,150.0,False,,,99.99
https://www.lentiamo.es/marc-jacobs-mj-1095-s-6cr-9o-53.html,Marc Jacobs,MJ 1095/S 6CR 9O 53,sol,Mujer,Pasta,Cat Eye,,Gris,M,,19.0,140.0,133.0,100.0,False,,,152.9
https://www.lentiamo.es/mexx-6519-200-54.html,Mexx,6519 200 54,sol,Mujer,Pasta,Cuadradas,,Rosa,M,,17.0,135.0,131.0,95.0,False,,,85.99
https://www.lentiamo.es/michael-kors-cantabria-mk2237u-300613-52.html,Michael Kors,MK2237U 300613 52,sol,Mujer,Metal/Pasta,Cat Eye,,MarrÃ³n,L,,20.0,140.0,142.0,180.0,False,,,134.9
https://www.lentiamo.es/michael-kors-boca-raton-mk2241u-325611-55.html,Michael Kors,0MK2241U 325611 55,sol,Mujer,Pasta,Cat Eye,,Rosa,M,,17.0,140.0,140.0,150.0,False,,,99.99
https://www.lentiamo.es/marc-jacobs-mj-1010-s-807-9o-54.html,Marc Jacobs,MJ 1010/S 807 9O 54,sol,Mujer,Pasta,Rectangulares,,Negro,M,,20.0,140.0,139.0,155.0,False,,,152.9
https://www.lentiamo.es/marc-jacobs-mj-1006-s-01q-ha-61.html,Marc Jacobs,MJ 1006/S 01Q HA 61,sol,Mujer,Metal,Cuadradas,,Dorado,L,,15.0,145.0,141.0,155.0,False,,,123.12
https://www.lentiamo.es/michael-kors-carlazzo-mk2257u-30058g-55.html,Michael Kors,0MK2257U 30058G 55,sol,Mujer,Acetato,Redondas,,Negro,M,,18.0,140.0,138.0,150.0,False,,,99.99
https://www.lentiamo.es/marc-jacobs-mj-1000-s-807-9o-54.html,Marc Jacobs,MJ 1000/S 807 9O 54,sol,Mujer,Pasta,Cuadradas,,Negro,M,,17.0,140.0,135.0,155.0,False,,,269.9
https://www.lentiamo.es/marc-jacobs-marc-731-s-h7p-90-55.html,Marc Jacobs,731/S H7P 90 55,sol,Mujer,Pasta,Cuadradas,,MarrÃ³n,M,,20.0,140.0,138.0,100.0,False,,,158.9
https://www.lentiamo.es/marc-jacobs-mj-1002-s-35j-70-55.html,Marc Jacobs,MJ 1002/S 35J 70 55,sol,Mujer,Acetato,Cuadradas,,Rosa,M,,16.0,140.0,137.0,155.0,False,,,155.9
https://www.lentiamo.es/michael-kors-boca-raton-mk2241u-39023m-55.html,Michael Kors,0MK2241U 39023M 55,sol,Mujer,Pasta,Cat Eye,,Verde,M,,17.0,140.0,140.0,150.0,False,,,99.99
https://www.lentiamo.es/maxmara-mm-bridge-iii-j5g-ku-57.html,Max Mara,MM Bridge III J5G/KU 57,sol,Mujer,Metal,Redondas,,Dorado,M,,18.0,140.0,140.0,45.0,False,,,93.19
https://www.lentiamo.es/marc-jacobs-mj-1010-s-kb7-70-54.html,Marc Jacobs,MJ 1010/S KB7 70 54,sol,Mujer,Acetato,Rectangulares,,Gris,M,,20.0,140.0,138.0,145.0,False,,,155.9
https://www.lentiamo.es/michael-kors-carlazzo-mk2257u-34016h-55.html,Michael Kors,0MK2257U 34016H 55,sol,Mujer,Acetato,Redondas,,MarrÃ³n,M,,18.0,140.0,138.0,150.0,False,,,99.99
https://www.lentiamo.es/michael-kors-canberra-mk2197u-3005t3-56.html,Michael Kors,0MK2197U 3005T3 56,sol,Mujer,Acetato,Cuadradas,,Negro,M,,16.0,140.0,133.0,140.0,True,,,117.9
https://www.lentiamo.es/michael-kors-buenos-aires-mk1164-189687-60.html,Michael Kors,MK1164 189687 60,sol,Unisex,Metal,Cat Eye,,Dorado,M,,15.0,140.0,139.0,175.0,False,,,119.9
https://www.lentiamo.es/max-mara-lee2-mm-0067-s-55n-50.html,Max Mara,MM0067/S 55N 50,sol,Mujer,Pasta,Cuadradas,,MarrÃ³n,M,,22.0,140.0,137.0,160.0,False,,,118.9
https://www.lentiamo.es/mexx-6380-300-53.html,Mexx,6380 300 53,sol,Mujer,Metal/Pasta,Redondas,,Gris,M,,21.0,140.0,135.0,45.0,False,,,66.96
https://www.lentiamo.es/michael-kors-alicante-mk2236u-300587-53.html,Michael Kors,0MK2236U 300587 53,sol,Mujer,Pasta,Cuadradas,,Negro,M,,18.0,140.0,140.0,150.0,False,,,129.9
https://www.lentiamo.es/michael-kors-canberra-mk2197u-30058g-56.html,Michael Kors,MK2197U 30058G 56,sol,Mujer,Pasta,Cuadradas,,Negro,M,,16.0,140.0,133.0,140.0,False,,,101.9
https://www.lentiamo.es/michael-kors-cancun-mk1087-101418-56.html,Michael Kors,MK1087 101418 56,sol,Mujer,Metal,Cuadradas,,Dorado,L,,17.0,140.0,142.0,155.0,False,,,126.9
https://www.lentiamo.es/michael-kors-boca-raton-mk2241u-300613-55.html,Michael Kors,0MK2241U 300613 55,sol,Mujer,Pasta,Cat Eye,,MarrÃ³n,M,,17.0,140.0,140.0,150.0,False,,,99.99
https://www.lentiamo.es/max-mara-prism1-mm-0022-s-66b-56.html,Max Mara,MM0022/S 66B 56,sol,Mujer,Pasta,Cuadradas,,Rojo,M,,16.0,140.0,136.0,160.0,False,,,97.42
https://www.lentiamo.es/michael-kors-cancun-mk1087-188773-56.html,Michael Kors,MK1087 188773 56,sol,Mujer,Metal,Cuadradas,,Blanco,L,,17.0,140.0,142.0,155.0,False,,,94.51
https://www.lentiamo.es/michael-kors-biarritz-mk1160-11086x-59.html,Michael Kors,MK1160 11086X 59,sol,Mujer,Metal,Aviador,,Rosa,L,,14.0,145.0,142.0,175.0,False,,,101.9
https://www.lentiamo.es/michael-kors-canary-islands-mk2273u-405201-55.html,Michael Kors,0MK2273U 405201 55,sol,Mujer,Pasta,Cuadradas,,Blanco,M,,17.0,140.0,138.0,150.0,False,,,99.9
https://www.lentiamo.es/mexx-6497-300-55.html,Mexx,6497 300 55,sol,Mujer,Pasta,Cuadradas,,Verde,M,,18.0,135.0,133.0,95.0,False,,,58.64
https://www.lentiamo.es/michael-kors-canberra-mk2197u-39016f-56.html,Michael Kors,0MK2197U 39016F 56,sol,Mujer,Acetato,Cuadradas,,Rosa,M,,16.0,140.0,133.0,140.0,True,,,99.99
https://www.lentiamo.es/marc-jacobs-marc-724-s-807-9o-54.html,Marc Jacobs,Marc 724/S 807 9O 54,sol,Mujer,Pasta,Cat Eye,,Negro,M,,18.0,135.0,136.0,195.0,False,,,132.9
https://www.lentiamo.es/michael-kors-acadia-mk2199-395213-55.html,Michael Kors,0MK2199 395213 55,sol,Mujer,Acetato,Rectangulares,,Azul,M,,17.0,135.0,131.0,225.0,False,,,129.9
https://www.lentiamo.es/marc-jacobs-marc-796-s-0wm-9o-55.html,Marc Jacobs,796/S 0WM 9O 55,sol,Mujer,Pasta,Cat Eye,,Negro,L,,19.0,145.0,141.0,245.0,False,,,132.9
https://www.lentiamo.es/mexx-6493-300-54.html,Mexx,6493 300 54,sol,Mujer,Pasta,Cuadradas,,Negro,M,,20.0,140.0,135.0,95.0,False,,,84.99
https://www.lentiamo.es/marc-jacobs-marc-739-s-eww-ir-54.html,Marc Jacobs,739/S EWW IR 54,sol,Mujer,Pasta,Cuadradas,,Rosa,M,,19.0,145.0,136.0,100.0,False,,,116.9
https://www.lentiamo.es/mexx-6492-300-56.html,Mexx,6492 300 56,sol,Mujer,Metal,Cuadradas,,Morado,M,,16.0,137.0,140.0,95.0,False,,,84.99
https://www.lentiamo.es/marc-jacobs-marc-732-s-h7p-9o-54.html,Marc Jacobs,732/S H7P 9O 54,sol,Mujer,Pasta,Cat Eye,,MarrÃ³n,M,,19.0,140.0,136.0,100.0,False,,,158.9
https://www.lentiamo.es/marc-jacobs-mj-1052-s-807-ir-51.html,Marc Jacobs,MJ 1052/S 807 IR 51,sol,Mujer,Pasta,Redondas,,Negro,L,,21.0,140.0,142.0,155.0,False,,,123.12
https://www.lentiamo.es/michael-kors-baja-mk2164-33338g-56.html,Michael Kors,MK2164 33338G 56,sol,Mujer,Pasta,Cuadradas,,Azul,M,,18.0,140.0,138.0,175.0,False,,,92.32
https://www.lentiamo.es/michael-kors-dubai-mk2211u-3006t5-57.html,Michael Kors,0MK2211U 3006T5 57,sol,Mujer,Pasta,Cat Eye,,MarrÃ³n,L,,17.0,140.0,141.0,175.0,True,,,117.9
https://www.lentiamo.es/michael-kors-piedmont-mk2263u-39023m-56.html,Michael Kors,0MK2263U 39023M 56,sol,Mujer,Pasta,Cuadradas,,Verde,M,,17.0,140.0,140.0,150.0,False,,,119.9
https://www.lentiamo.es/michael-kors-karlie-mk2170u-390913-54.html,Michael Kors,0MK2170U 390913 54,sol,Mujer,Pasta,Cuadradas,,MarrÃ³n,M,,17.0,140.0,133.0,200.0,False,,,119.9
https://www.lentiamo.es/michael-kors-mk1027-10016g-55.html,Michael Kors,MK1027 10016G 55,sol,Mujer,Metal,Aviador,,Plateado,M,,19.0,135.0,135.0,50.0,False,,,151.9
https://www.lentiamo.es/michael-kors-catskills-mk2246u-400913-54.html,Michael Kors,0MK2246U 400913 54,sol,Mujer,Acetato,Cat Eye,,Gris,M,,17.0,140.0,140.0,150.0,False,,,99.99
https://www.lentiamo.es/michael-kors-grand-cayman-mk2276u-393073-54.html,Michael Kors,0MK2276U 393073 54,sol,Mujer,Acetato,Cat Eye,,MarrÃ³n,M,,17.0,140.0,137.0,170.0,False,,,119.9
https://www.lentiamo.es/michael-kors-melbourne-mk1180-1014ak-43.html,Michael Kors,0MK1180 1014AK 43,sol,Mujer,Metal,Rectangulares,,Plateado,M,,143.0,120.0,140.0,210.0,False,,,153.9
https://www.lentiamo.es/michael-kors-jasper-mk2196u-30058g-58.html,Michael Kors,0MK2196U 30058G 58,sol,Mujer,Acetato,Cuadradas,,Negro,M,,16.0,140.0,140.0,160.0,False,,,99.99
https://www.lentiamo.es/michael-kors-nagoya-mk2271u-30025d-53.html,Michael Kors,0MK2271U 30025D 53,sol,Mujer,Pasta,Cat Eye,,Azul,M,,17.0,140.0,132.0,170.0,False,,,99.99
https://www.lentiamo.es/michael-kors-nagoya-mk2271u-403178-53.html,Michael Kors,0MK2271U 403178 53,sol,Mujer,Pasta,Cat Eye,,MarrÃ³n,M,,17.0,140.0,132.0,170.0,False,,,99.99
https://www.lentiamo.es/michael-kors-nice-mk2213-39989t-57.html,Michael Kors,MK2213 39989T 57,sol,Mujer,Acetato,Cuadradas,,Morado,M,,17.0,140.0,140.0,230.0,False,,,119.9
https://www.lentiamo.es/michael-kors-denver-mk1173-18933m-58.html,Michael Kors,0MK1173 18933M 58,sol,Mujer,Metal,Aviador,,Plateado,M,,13.0,140.0,138.0,170.0,False,,,153.9
https://www.lentiamo.es/michael-kors-perledo-mk1172-18936g-58.html,Michael Kors,0MK1172 18936G 58,sol,Mujer,Metal,Aviador,,Plateado,M,,14.0,140.0,133.0,170.0,False,,,99.99
https://www.lentiamo.es/michael-kors-key-west-mk1179-403171-53.html,Michael Kors,0MK1179 403171 53,sol,Mujer,Metal/Pasta,Rectangulares,,MarrÃ³n,M,,18.0,140.0,140.0,170.0,False,,,129.9
https://www.lentiamo.es/michael-kors-nagoya-mk2271u-317511-53.html,Michael Kors,0MK2271U 317511 53,sol,Mujer,Pasta,Cat Eye,,Rosa,M,,17.0,140.0,132.0,170.0,False,,,99.99
https://www.lentiamo.es/michael-kors-le-praz-mk2234b-355573-50.html,Michael Kors,MK2234B 355573 50,sol,Mujer,Pasta,Cat Eye,,MarrÃ³n,M,,21.0,140.0,138.0,155.0,False,,,119.9
https://www.lentiamo.es/michael-kors-perledo-mk1172-101425-58.html,Michael Kors,0MK1172 101425 58,sol,Mujer,Metal,Aviador,,Dorado,M,,14.0,140.0,133.0,170.0,True,,,133.9
https://www.lentiamo.es/michael-kors-pearl-river-mk2242d-30058g-56.html,Michael Kors,0MK2242D 30058G 56,sol,Mujer,Pasta,Cat Eye,,Negro,M,,19.0,140.0,140.0,150.0,False,,,99.99
https://www.lentiamo.es/michael-kors-catskills-mk2246u-30058g-54.html,Michael Kors,0MK2246U 30058G 54,sol,Mujer,Acetato,Cat Eye,,Negro,M,,17.0,140.0,140.0,150.0,False,,,103.9
https://www.lentiamo.es/michael-kors-carlazzo-mk2257u-3961w0-55.html,Michael Kors,0MK2257U 3961W0 55,sol,Mujer,Acetato,Redondas,,Verde,M,,18.0,140.0,138.0,150.0,False,,,99.99
https://www.lentiamo.es/michael-kors-denver-mk1173-1014la-58.html,Michael Kors,0MK1173 1014LA 58,sol,Mujer,Metal,Aviador,,Dorado,M,,13.0,140.0,138.0,170.0,False,,,153.9
https://www.lentiamo.es/michael-kors-kona-mk1089-10197c-59.html,Michael Kors,MK1089 10197C 59,sol,Mujer,Metal,Aviador,,Plateado,M,,14.0,140.0,140.0,130.0,False,,,87.67
https://www.lentiamo.es/michael-kors-milos-mk1083-110813-55.html,Michael Kors,MK1083 110813 55,sol,Mujer,Metal,Redondas,,Rosa,M,,18.0,140.0,136.0,125.0,False,,,92.32
https://www.lentiamo.es/michael-kors-denver-mk1173-101413-58.html,Michael Kors,0MK1173 101413 58,sol,Mujer,Metal,Aviador,,Dorado,M,,13.0,140.0,138.0,170.0,False,,,153.9
https://www.lentiamo.es/michael-kors-empire-square-2-mk1129j-10148g-56.html,Michael Kors,0MK1129J 10148G 56,sol,Mujer,Metal,Cuadradas,,Negro,M,,18.0,140.0,132.0,155.0,False,,,150.9
https://www.lentiamo.es/michael-kors-piedmont-mk2263u-30058g-56.html,Michael Kors,0MK2263U 30058G 56,sol,Mujer,Pasta,Cuadradas,,Negro,M,,17.0,140.0,140.0,150.0,False,,,119.9
https://www.lentiamo.es/michael-kors-kendall-mk5016-108287-60.html,Michael Kors,0MK5016 108287 60,sol,Unisex,Metal,Aviador,,Negro,L,,12.0,135.0,142.0,150.0,False,,,125.9
https://www.lentiamo.es/michael-kors-corfu-mk2165-30058g-56.html,Michael Kors,MK2165 30058G 56,sol,Mujer,Pasta,Rectangulares,,Negro,M,,17.0,140.0,136.0,140.0,False,,,149.9
https://www.lentiamo.es/michael-kors-menaggio-mk2256u-4032h7-55.html,Michael Kors,0MK2256U 4032H7 55,sol,Mujer,Acetato,Cuadradas,,Rosa,M,,17.0,140.0,137.0,150.0,False,,,99.99
https://www.lentiamo.es/michael-kors-jasper-mk2196u-300613-58.html,Michael Kors,0MK2196U 300613 58,sol,Mujer,Acetato,Cuadradas,,MarrÃ³n,M,,16.0,140.0,140.0,160.0,False,,,99.99
https://www.lentiamo.es/michael-kors-perledo-mk1172-11086f-58.html,Michael Kors,0MK1172 11086F 58,sol,Mujer,Metal,Aviador,,Rosa,M,,14.0,140.0,133.0,170.0,False,,,102.9
https://www.lentiamo.es/michael-kors-piedmont-mk2263u-300613-56.html,Michael Kors,0MK2263U 300613 56,sol,Mujer,Pasta,Cuadradas,,MarrÃ³n,M,,17.0,140.0,140.0,150.0,False,,,119.9
https://www.lentiamo.es/michael-kors-malaga-mk2272u-30058g-53.html,Michael Kors,0MK2272U 30058G 53,sol,Mujer,Pasta,Rectangulares,,Negro,M,,20.0,140.0,136.0,170.0,False,,,99.99
https://www.lentiamo.es/michael-kors-menaggio-mk2256u-30058g-55.html,Michael Kors,0MK2256U 30058G 55,sol,Mujer,Acetato,Cuadradas,,Negro,M,,17.0,140.0,137.0,150.0,False,,,99.99
https://www.lentiamo.es/michael-kors-perledo-mk1172-1904e4-58.html,Michael Kors,0MK1172 1904E4 58,sol,Mujer,Metal,Aviador,,Rojo,M,,14.0,140.0,133.0,170.0,False,,,99.99
https://www.lentiamo.es/michael-kors-malaga-mk2272u-311378-53.html,Michael Kors,0MK2272U 311378 53,sol,Mujer,Pasta,Rectangulares,,MarrÃ³n,M,,18.0,140.0,136.0,170.0,False,,,99.99
https://www.lentiamo.es/michael-kors-denver-mk1173-1108e4-58.html,Michael Kors,0MK1173 1108E4 58,sol,Mujer,Metal,Aviador,,Rosa,M,,13.0,140.0,138.0,170.0,False,,,153.9
https://www.lentiamo.es/michael-kors-chatel-mk2233b-30058g-55.html,Michael Kors,MK2233B 30058G 55,sol,Mujer,Pasta,Rectangulares,,Negro,M,,18.0,140.0,136.0,155.0,False,,,119.9
https://www.lentiamo.es/michael-kors-mk1025-120071-52.html,Michael Kors,MK1025 120071 52,sol,Mujer,Metal/Pasta,Redondas,,MarrÃ³n,M,,20.0,140.0,138.0,50.0,False,,,93.41
https://www.lentiamo.es/michael-kors-cortez-mk1140-11084z-59.html,Michael Kors,0MK1140 11084Z 59,sol,Mujer,Metal,Cat Eye,,Rosa,L,,15.0,145.0,143.0,160.0,False,,,99.9
https://www.lentiamo.es/michael-kors-grenada-mk2277u-404087-56.html,Michael Kors,0MK2277U 404087 56,sol,Mujer,Acetato,Aviador,,Verde,M,,15.0,140.0,140.0,180.0,True,,,119.9
https://www.lentiamo.es/michael-kors-piedmont-mk2263u-310113-56.html,Michael Kors,0MK2263U 310113 56,sol,Mujer,Pasta,Cuadradas,,Rosa,M,,17.0,140.0,140.0,150.0,False,,,119.9
https://www.lentiamo.es/michael-kors-grand-cayman-mk2276u-405287-54.html,Michael Kors,0MK2276U 405287 54,sol,Mujer,Acetato,Cat Eye,,Blanco,M,,17.0,140.0,137.0,170.0,False,,,119.9
https://www.lentiamo.es/michael-kors-malaga-mk2272u-405201-53.html,Michael Kors,0MK2272U 405201 53,sol,Mujer,Pasta,Rectangulares,,Blanco,M,,18.0,140.0,136.0,170.0,False,,,99.9
https://www.lentiamo.es/michael-kors-empire-square-2-mk1129j-10158f-56.html,Michael Kors,0MK1129J 10158F 56,sol,Mujer,Metal,Cuadradas,,Azul,M,,18.0,140.0,132.0,155.0,False,,,185.9
https://www.lentiamo.es/michael-kors-monte-carlo-mk1161-101473-56.html,Michael Kors,0MK1161 101473 56,sol,Unisex,Metal,Rectangulares,,Dorado,L,,19.0,140.0,142.0,165.0,False,,,99.99
https://www.lentiamo.es/michael-kors-dorado-beach-mk1163-101413-57.html,Michael Kors,0MK1163 101413 57,sol,Mujer,Metal,Cuadradas,,MarrÃ³n,M,,16.0,140.0,132.0,170.0,False,,,153.9
https://www.lentiamo.es/michael-kors-london-mk1148-1887-1-38.html,Michael Kors,0MK1148 1887/1 38,sol,Mujer,Metal,Rectangulares,,Blanco,L,,1.0,140.0,146.0,213.0,False,,,119.9
https://www.lentiamo.es/michael-kors-st-barths-mk2231u-4003-3-54.html,Michael Kors,0MK2231U 4003/3 54,sol,Mujer,Pasta,Cuadradas,,Gris,M,,17.0,140.0,140.0,170.0,False,,,99.99
https://www.lentiamo.es/michael-kors-rio-mk2160-30056g-54.html,Michael Kors,MK2160 30056G 54,sol,Mujer,Pasta,Cat Eye,,Negro,M,,18.0,140.0,134.0,140.0,False,,,85.24
https://www.lentiamo.es/michael-kors-pienza-mk2264u-39023m-53.html,Michael Kors,0MK2264U 39023M 53,sol,Mujer,Pasta,Redondas,,Verde,M,,20.0,140.0,137.0,150.0,False,,,119.9
https://www.lentiamo.es/michael-kors-san-marino-mk2163-391773-52.html,Michael Kors,0MK2163 391773 52,sol,Mujer,Acetato,Cuadradas,,MarrÃ³n,M,,19.0,140.0,130.0,135.0,False,,,119.9
https://www.lentiamo.es/michael-kors-scottsdale-mk1174-1014z6-56.html,Michael Kors,0MK1174 1014Z6 56,sol,Mujer,Metal,Cat Eye,,Dorado,M,,16.0,140.0,135.0,180.0,False,,,153.9
https://www.lentiamo.es/michael-kors-quogue-mk2247u-30058g-55.html,Michael Kors,0MK2247U 30058G 55,sol,Mujer,Acetato,Cuadradas,,Negro,L,,17.0,140.0,143.0,165.0,False,,,99.99
https://www.lentiamo.es/michael-kors-san-lucas-mk2214u-300613-56.html,Michael Kors,0MK2214U 300613 56,sol,Mujer,Pasta,Redondas,,MarrÃ³n,M,,19.0,140.0,132.0,226.0,False,,,94.3
https://www.lentiamo.es/michael-kors-tokyo-mk2270u-317513-53.html,Michael Kors,0MK2270U 317513 53,sol,Mujer,Pasta,Cuadradas,,Rosa,M,,17.0,140.0,132.0,180.0,False,,,92.99
https://www.lentiamo.es/michael-kors-quogue-mk2247u-4017t5-55.html,Michael Kors,0MK2247U 4017T5 55,sol,Mujer,Acetato,Cuadradas,,MarrÃ³n,L,,17.0,140.0,143.0,165.0,True,,,133.9
https://www.lentiamo.es/michael-kors-rockaway-mk2245u-40193m-53.html,Michael Kors,0MK2245U 40193M 53,sol,Mujer,Acetato,Redondas,,Verde,M,,18.0,140.0,140.0,140.0,False,,,99.99
https://www.lentiamo.es/missoni-mis-0047-s-kb7-ir-50.html,Missoni,MIS 0047/S KB7 IR 50,sol,Mujer,Pasta,Cat Eye,,Gris,M,,24.0,145.0,139.0,140.0,False,,,149.9
https://www.lentiamo.es/michael-kors-santo-domingo-mk2275bu-403113-54.html,Michael Kors,0MK2275BU 403113 54,sol,Mujer,Acetato,Cuadradas,,MarrÃ³n,M,,17.0,140.0,138.0,150.0,False,,,119.9
https://www.lentiamo.es/michael-kors-tulum-mk2139u-33448h-54.html,Michael Kors,MK2139U 33448H 54,sol,Mujer,Metal/Pasta,Cat Eye,,Morado,L,,16.0,140.0,142.0,130.0,False,,,96.71
https://www.lentiamo.es/michael-kors-sea-island-mk1178-310113-55.html,Michael Kors,0MK1178 310113 55,sol,Mujer,Metal/Pasta,Cuadradas,,Rosa,L,,16.0,140.0,142.0,165.0,False,,,129.9
https://www.lentiamo.es/michael-kors-siesta-key-mk2240u-30058g-54.html,Michael Kors,0MK2240U 30058G 54,sol,Mujer,Pasta,Cuadradas,,Negro,M,,17.0,140.0,138.0,170.0,False,,,99.99
https://www.lentiamo.es/michael-kors-sea-island-mk1178-40578g-55.html,Michael Kors,0MK1178 40578G 55,sol,Mujer,Metal/Pasta,Cuadradas,,Rojo,L,,16.0,140.0,142.0,165.0,False,,,129.9
https://www.lentiamo.es/michael-kors-wilmington-mk2260d-40356f-54.html,Michael Kors,0MK2260D 40356F 54,sol,Mujer,Acetato,Rectangulares,,Rosa,M,,15.0,145.0,138.0,150.0,False,,,99.99
https://www.lentiamo.es/missoni-mis-0029-s-807-9o-54.html,Missoni,MIS 0029/S 807 9O 54,sol,Mujer,Pasta,Cuadradas,,Negro,M,,18.0,145.0,139.0,100.0,False,,,104.92
https://www.lentiamo.es/michael-kors-st-barths-mk2231u-300587-54.html,Michael Kors,0MK2231U 300587 54,sol,Mujer,Pasta,Cuadradas,,Negro,M,,17.0,140.0,140.0,170.0,False,,,99.99
https://www.lentiamo.es/michael-kors-sanya-mk1157d-10143f-58.html,Michael Kors,0MK1157D 10143F 58,sol,Mujer,Metal,Cuadradas,,Dorado,L,,17.0,145.0,143.0,165.0,False,,,99.9
