modelo,marca,genero,material_montura,forma,tipo_montura,color,talla,ancho_lente,ancho_puente,largo_varilla,peso,gama_marca,segmento_comercial,pais_origen,precio_min,precio_max,categoria_material,gama_material,peso_relativo,aspect_ratio,area_aprox,densidad,ancho_total,montura_completa,es_unisex,color_basico,material_eco,precio_medio_marca,precio,log_precio
33651 4200 18 54,Jaguar,Unisex,Metal,Rectangulares,Montura completa,negro,M,54.0,18.0,145.0,135.0,gama_media,moda_casual,Reino Unido,90.0,170.0,metal,media_alta,medio,0.3724137931034483,972.0,0.1388888888888889,126.0,1,1,1,0,130.0,209.9,5.351384087484729
PLD D551 LHF 15 54,Polaroid,Mujer,Eco-friendly,Cat Eye,Montura completa,rojo,M,54.0,15.0,140.0,90.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.38571428571428573,810.0,0.1111111111111111,123.0,1,0,0,1,85.0,49.99,3.9316295350670645
0RX5279 8456 53,Ray-Ban,Hombre,Acetato,Rectangulares,Montura completa,azul,M,53.0,18.0,145.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.36551724137931035,954.0,0.18343815513626835,124.0,1,0,0,0,170.0,139.9,4.948050418904635
0RX5510 2000 52,Ray-Ban,Mujer,Acetato,Cat Eye,Montura completa,negro,L,52.0,20.0,145.0,210.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,1040.0,0.20192307692307693,124.0,1,0,1,0,170.0,104.9,4.662495252607361
CH0361OA 004 52,Chloé,Mujer,Metal/Pasta,Cuadradas,Montura completa,rojo,M,52.0,18.0,145.0,140.0,premium,moda_premium,Francia,170.0,340.0,mezcla,media,medio,0.3586206896551724,936.0,0.14957264957264957,122.0,1,0,0,0,255.0,234.9,5.463407986413629
0RX5435 8382 56,Ray-Ban,Unisex,Acetato,Rectangulares,Montura completa,azul,M,56.0,19.0,145.0,230.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.38620689655172413,1064.0,0.2161654135338346,131.0,1,1,0,0,170.0,139.9,4.948050418904635
33617 6100 19 56,Jaguar,Hombre,Metal,Rectangulares,Media montura,negro,L,56.0,19.0,145.0,125.0,gama_media,moda_casual,Reino Unido,90.0,170.0,metal,media_alta,medio,0.38620689655172413,1064.0,0.1174812030075188,131.0,0,0,1,0,130.0,205.9,5.332235584751498
0PO3359V 24 53,Persol,Unisex,Acetato,Cuadradas,Montura completa,marron,M,53.0,19.0,145.0,265.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.36551724137931035,1007.0,0.2631578947368421,125.0,1,1,1,0,190.0,175.9,5.17558460116574
TH 2069 PJP 19 53,Tommy Hilfiger,Mujer,Eco-friendly,Cuadradas,Montura completa,azul,M,53.0,19.0,150.0,165.0,gama_media,moda_casual,Estados Unidos,80.0,170.0,otro,gama_media,medio,0.35333333333333333,1007.0,0.16385302879841113,125.0,1,0,0,1,125.0,68.13,4.235988789957173
F 0500 46 066 000 46,Centrostyle S.p.A,Niños,Pasta,Cat Eye,Montura completa,morado,XS,46.0,14.0,130.0,170.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.35384615384615387,644.0,0.2639751552795031,106.0,1,0,0,0,85.0,99.99,4.6150215020384655
0RX7230 5207 54,Ray-Ban,Unisex,Pasta,Rectangulares,Montura completa,azul,M,54.0,19.0,145.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3724137931034483,1026.0,0.1705653021442495,127.0,1,1,0,0,170.0,139.9,4.948050418904635
ET33514 538 50,Esprit,Unisex,Eco-friendly,Cuadradas,Montura completa,negro,S,50.0,20.0,145.0,100.0,gama_media,moda_casual,Alemania,70.0,150.0,otro,gama_media,medio,0.3448275862068966,1000.0,0.1,120.0,1,1,1,1,110.0,64.84,4.187227556368814
0PO3339V 1197 56,Persol,Unisex,Acetato,Rectangulares,Montura completa,azul,M,56.0,20.0,145.0,250.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.38620689655172413,1120.0,0.22321428571428573,132.0,1,1,0,0,190.0,149.9,5.016617365773803
0VO4196 848 53,Vogue,Mujer,Metal,Cuadradas,Montura completa,dorado,M,53.0,16.0,140.0,80.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,metal,media_alta,medio,0.37857142857142856,848.0,0.09433962264150944,122.0,1,0,0,0,85.0,72.99,4.303929948937459
0VO4280T 5213 51,Vogue,Mujer,Titanio,Redondas,Montura completa,marron,S,51.0,18.0,140.0,95.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,titanio,alta,ligero,0.36428571428571427,918.0,0.10348583877995643,120.0,1,0,1,0,85.0,99.99,4.6150215020384655
1135 I46 14 60,Carrera,Hombre,Metal,Cuadradas,Montura completa,dorado,M,60.0,14.0,145.0,170.0,gama_media,deportiva,Italia,90.0,180.0,metal,media_alta,medio,0.41379310344827586,840.0,0.20238095238095238,134.0,1,0,0,0,135.0,113.9,4.74406218485471
0RX3636V 3086 55,Ray-Ban,Unisex,Metal,Cuadradas,Montura completa,dorado,M,55.0,15.0,135.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.4074074074074074,825.0,0.21212121212121213,125.0,1,1,0,0,170.0,119.9,4.794963757620747
FT6010-K-B/V 020 51,Tom Ford,Unisex,Pasta,Cuadradas,Montura completa,gris,L,51.0,22.0,145.0,315.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,acetato,media,ligero,0.35172413793103446,1122.0,0.2807486631016043,124.0,1,1,0,0,390.0,219.9,5.397710110426072
MM 5116 001 17 52,Max Mara,Mujer,Metal/Pasta,Redondas,Montura completa,negro,M,52.0,17.0,140.0,135.0,premium,moda_premium,Italia,180.0,340.0,mezcla,media,medio,0.37142857142857144,884.0,0.15271493212669685,121.0,1,0,1,0,260.0,98.54,4.6005595734304086
36824 6100 17 53,Jaguar,Hombre,Pasta,Cuadradas,Montura completa,negro,M,53.0,17.0,145.0,120.0,gama_media,moda_casual,Reino Unido,90.0,170.0,acetato,media,ligero,0.36551724137931035,901.0,0.13318534961154274,123.0,1,0,1,0,130.0,154.9,5.049214776063731
31530 5522 21 50,Jaguar,Hombre,Pasta,Cuadradas,Montura completa,marron,M,50.0,21.0,145.0,130.0,gama_media,moda_casual,Reino Unido,90.0,170.0,acetato,media,ligero,0.3448275862068966,1050.0,0.12380952380952381,121.0,1,0,1,0,130.0,209.9,5.351384087484729
GG60 GR5 47,Germano Gambini,Unisex,Pasta,Redondas,Montura completa,gris,S,47.0,19.0,140.0,155.0,gama_media,marca_blanca_OEM,Italia,60.0,140.0,acetato,media,ligero,0.3357142857142857,893.0,0.17357222844344905,113.0,1,1,0,0,100.0,179.9,5.19794439240125
Ray-Ban 0RX5362 5777,Ray-Ban,Mujer,Pasta,Rectangulares,Montura completa,rojo,M,52.0,18.0,145.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,936.0,0.18696581196581197,122.0,1,0,0,0,170.0,128.9,4.866764923676554
0OX8191 819103 55,Oakley,Unisex,Pasta,Cuadradas,Montura completa,negro,M,55.0,15.0,141.0,190.0,gama_media,deportiva,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3900709219858156,825.0,0.23030303030303031,125.0,1,1,1,0,170.0,139.9,4.948050418904635
Aliseo C781 53,Sea2See,Mujer,Eco-friendly,Cat Eye,Montura completa,marron,M,53.0,14.0,140.0,115.0,gama_media,marca_blanca_OEM,Noruega,130.0,260.0,otro,gama_media,medio,0.37857142857142856,742.0,0.15498652291105122,120.0,1,0,1,1,195.0,94.95,4.563827222453709
MO5134/V 042 16 53,Max&Co,Mujer,Metal/Pasta,Cat Eye,Montura completa,otro,M,53.0,16.0,140.0,65.0,gama_media,moda_casual,Italia,100.0,180.0,mezcla,media,medio,0.37857142857142856,848.0,0.07665094339622641,122.0,1,0,0,0,140.0,61.1,4.128745988939433
Ray-Ban 0RX5446 8453,Ray-Ban,Unisex,Acetato,Cuadradas,Montura completa,gris,M,52.0,18.0,145.0,195.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,936.0,0.20833333333333334,122.0,1,1,0,0,170.0,116.9,4.769836807543325
0RY9078V 3937 46,Ray-Ban,Niños,Pasta,Cuadradas,Montura completa,azul,XS,46.0,16.0,135.0,95.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.34074074074074073,736.0,0.12907608695652173,108.0,1,0,0,0,170.0,83.99,4.442533602510535
FT5831-B 090 51,Tom Ford,Unisex,Pasta,Rectangulares,Montura completa,azul,M,51.0,18.0,145.0,295.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,acetato,media,ligero,0.35172413793103446,918.0,0.3213507625272331,120.0,1,1,0,0,390.0,279.9,5.637998734110198
FT6097-B 069 53,Tom Ford,Mujer,Pasta,Cuadradas,Montura completa,rojo,M,53.0,13.0,140.0,305.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,acetato,media,ligero,0.37857142857142856,689.0,0.4426705370101596,119.0,1,0,0,0,390.0,309.9,5.739471317064708
Neptune NAO22501 50,Nano Vista,Niños,Pasta,Rectangulares,Montura completa,azul,S,50.0,15.0,128.0,55.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.390625,750.0,0.07333333333333333,115.0,1,0,0,0,70.0,99.9,4.6141299273595635
2817 100 17 54,Mexx,Mujer,Metal,Cuadradas,Montura completa,rosa,M,54.0,17.0,140.0,145.0,gama_media,moda_casual,Países Bajos,60.0,130.0,metal,media_alta,medio,0.38571428571428573,918.0,0.1579520697167756,125.0,1,0,0,0,95.0,129.9,4.874433672915854
5961 100 17 50,Mexx,Niños,Metal,Cuadradas,Montura completa,otro,S,50.0,17.0,135.0,150.0,gama_media,moda_casual,Países Bajos,60.0,130.0,metal,media_alta,medio,0.37037037037037035,850.0,0.17647058823529413,117.0,1,0,0,0,95.0,57.33,4.066116540765546
744/G WTA 17 53,Marc Jacobs,Mujer,Metal/Pasta,Rectangulares,Montura completa,azul,M,53.0,17.0,145.0,170.0,premium,moda_premium,Estados Unidos,120.0,260.0,mezcla,media,medio,0.36551724137931035,901.0,0.18867924528301888,123.0,1,0,0,0,190.0,84.9,4.45318382899021
Nano Vista Sprite SC 3.0 NAO30601 (clip solar),Nano Vista,Niños,Pasta,Redondas,Montura completa,azul,M,46.0,15.0,132.0,80.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.3484848484848485,690.0,0.11594202898550725,107.0,1,0,0,0,70.0,83.9,4.441474093317302
GG2049O 003 57,Gucci,Mujer,Metal,Cuadradas,Montura completa,plateado,M,57.0,17.0,135.0,150.0,lujo,moda_lujo,Italia,260.0,520.0,metal,media_alta,medio,0.4222222222222222,969.0,0.15479876160990713,131.0,1,0,0,0,390.0,299.9,5.706777983635999
0OX8188D 818802 56,Oakley,Hombre,Pasta,Rectangulares,Montura completa,gris,M,55.0,16.0,143.0,195.0,gama_media,deportiva,Estados Unidos,100.0,240.0,acetato,media,ligero,0.38461538461538464,880.0,0.2215909090909091,126.0,1,0,0,0,170.0,116.9,4.769836807543325
ET33509 535 53,Esprit,Mujer,Eco-friendly,Rectangulares,Montura completa,marron,S,53.0,18.0,140.0,90.0,gama_media,moda_casual,Alemania,70.0,150.0,otro,gama_media,medio,0.37857142857142856,954.0,0.09433962264150944,124.0,1,0,1,1,110.0,62.76,4.15512603448196
SL M159 001 52,Saint Laurent,Mujer,Pasta,Cuadradas,Montura completa,negro,M,52.0,20.0,140.0,180.0,lujo,moda_lujo,Francia,210.0,420.0,acetato,media,ligero,0.37142857142857144,1040.0,0.17307692307692307,124.0,1,0,1,0,315.0,309.9,5.739471317064708
0VY2043 3277 47,Vogue,Niños,Pasta,Redondas,Montura completa,rosa,XS,47.0,16.0,130.0,95.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,acetato,media,ligero,0.36153846153846153,752.0,0.12632978723404256,110.0,1,0,0,0,85.0,46.99,3.8709926558701544
ET33460 543 52,Esprit,Mujer,Pasta,Rectangulares,Montura completa,azul,S,52.0,17.0,140.0,85.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.37142857142857144,884.0,0.09615384615384616,121.0,1,0,0,0,110.0,102.9,4.6434288981051814
MM5070/V 066 14 54,Max Mara,Mujer,Metal/Pasta,Cat Eye,Montura completa,rojo,M,54.0,14.0,140.0,125.0,premium,moda_premium,Italia,180.0,340.0,mezcla,media,medio,0.38571428571428573,756.0,0.16534391534391535,122.0,1,0,0,0,260.0,169.9,5.141078590121546
Long Island C63 52,Sea2See,Unisex,Eco-friendly,Cuadradas,Montura completa,verde,M,52.0,19.0,140.0,115.0,gama_media,marca_blanca_OEM,Noruega,130.0,260.0,otro,gama_media,medio,0.37142857142857144,988.0,0.11639676113360324,123.0,1,1,0,1,195.0,73.45,4.310127759130018
Loading 3.0 NAO32703 43,Nano Vista,Niños,Pasta,Redondas,Montura completa,rojo,XS,43.0,16.0,116.0,85.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.3706896551724138,688.0,0.12354651162790697,102.0,1,0,0,0,70.0,99.99,4.6150215020384655
DPAA184 C72 16 47,Disney,Niños,Pasta,Cat Eye,Montura completa,rosa,XS,47.0,16.0,130.0,65.0,licencia_infantil,infantil_licencia,Estados Unidos,40.0,120.0,acetato,media,ligero,0.36153846153846153,752.0,0.08643617021276596,110.0,1,0,0,0,80.0,27.35,3.3446270301737613
Ray-Ban 0RX7140 2000,Ray-Ban,Unisex,Metal/Pasta,Cuadradas,Montura completa,negro,M,52.0,18.0,145.0,165.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,mezcla,media,medio,0.3586206896551724,936.0,0.1762820512820513,122.0,1,1,1,0,170.0,128.9,4.866764923676554
0PS 090V 14C1O1 55,Prada Linea Rossa,Hombre,Pasta,Rectangulares,Montura completa,gris,M,36.0,19.0,145.0,170.0,lujo,moda_lujo,Italia,230.0,480.0,acetato,media,ligero,0.2482758620689655,684.0,0.24853801169590642,91.0,1,0,0,0,355.0,169.9,5.141078590121546
Aer NAO2601 45,Nano Vista,Niños,Titanio,Rectangulares,Montura completa,negro,XS,45.0,17.0,135.0,65.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,titanio,alta,ligero,0.3333333333333333,765.0,0.08496732026143791,107.0,1,0,1,0,70.0,51.94,3.9691591967989552
EA 4115 58531W 54,Emporio Armani,Hombre,Pasta,Rectangulares,Montura completa,negro,M,54.0,18.0,145.0,200.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.3724137931034483,972.0,0.205761316872428,126.0,1,0,1,0,190.0,134.9,4.911919321157098
0RX7248D 8257 55,Ray-Ban,Unisex,Propionato,Rectangulares,Montura completa,gris,M,55.0,18.0,145.0,190.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,propionato,media,ligero,0.3793103448275862,990.0,0.1919191919191919,128.0,1,1,0,0,170.0,91.99,4.5324919604901055
0VO4094 997 52,Vogue,Mujer,Metal,Cuadradas,Montura completa,marron,L,52.0,18.0,135.0,100.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,metal,media_alta,medio,0.3851851851851852,936.0,0.10683760683760683,122.0,1,0,1,0,85.0,72.99,4.303929948937459
0DG5104 502 54,Dolce & Gabbana,Hombre,Pasta,Rectangulares,Montura completa,marron,M,54.0,18.0,145.0,160.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3724137931034483,972.0,0.1646090534979424,126.0,1,0,1,0,390.0,132.72,4.895748061551898
GG1996O 003 54,Gucci,Mujer,Pasta,Redondas,Montura completa,rosa,M,54.0,18.0,140.0,195.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.38571428571428573,972.0,0.2006172839506173,126.0,1,0,0,0,390.0,229.9,5.44198471636045
Arcade 3.0 NAO30104 48,Nano Vista,Niños,Pasta,Rectangulares,Montura completa,negro,XS,48.0,15.0,133.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.3609022556390977,720.0,0.09722222222222222,111.0,1,0,1,0,70.0,99.99,4.6150215020384655
0RA 7044 1139 52,Ralph,Mujer,Pasta,Cat Eye,Montura completa,negro,S,52.0,16.0,135.0,145.0,gama_media,marca_blanca_OEM,Estados Unidos,60.0,120.0,acetato,media,ligero,0.3851851851851852,832.0,0.17427884615384615,120.0,1,0,1,0,90.0,79.99,4.3943256902608985
Clipping 3.0 NAO31404 46,Nano Vista,Niños,Pasta,Rectangulares,Montura completa,azul,XS,46.0,14.0,135.0,70.0,gama_media,marca_blanca_OEM,España/Italia,40.0,100.0,acetato,media,ligero,0.34074074074074073,644.0,0.10869565217391304,106.0,1,0,0,0,70.0,42.78,3.779177092094717
0RX7260 2000 56,Ray-Ban,Unisex,Pasta,Rectangulares,Montura completa,negro,L,56.0,19.0,150.0,190.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.37333333333333335,1064.0,0.17857142857142858,131.0,1,1,1,0,170.0,114.9,4.752727750345706
GG221 OT3 56,Germano Gambini,Hombre,Pasta,Cuadradas,Montura completa,azul,M,51.0,19.0,140.0,160.0,gama_media,marca_blanca_OEM,Italia,60.0,140.0,acetato,media,ligero,0.36428571428571427,969.0,0.1651186790505676,121.0,1,0,0,0,100.0,179.9,5.19794439240125
605 807 19 55,Marc Jacobs,Mujer,Pasta,Rectangulares,Montura completa,negro,M,55.0,19.0,145.0,175.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.3793103448275862,1045.0,0.1674641148325359,129.0,1,0,1,0,190.0,79.23,4.3848975097655645
33631 6100 17 56,Jaguar,Hombre,Metal,Rectangulares,Montura completa,negro,M,56.0,17.0,145.0,140.0,gama_media,moda_casual,Reino Unido,90.0,170.0,metal,media_alta,medio,0.38620689655172413,952.0,0.14705882352941177,129.0,1,0,1,0,130.0,209.9,5.351384087484729
754 KB7 20 53,Marc Jacobs,Mujer,Pasta,Cuadradas,Montura completa,gris,M,53.0,20.0,145.0,180.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.36551724137931035,1060.0,0.16981132075471697,126.0,1,0,0,0,190.0,95.34,4.567883601202075
0VO5639U 3234 52,Vogue,Mujer,Acetato,Rectangulares,Montura completa,blanco,S,52.0,16.0,140.0,115.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,acetato,media,ligero,0.37142857142857144,832.0,0.13822115384615385,120.0,1,0,0,0,85.0,73.99,4.317354771313298
CH0316OA 002 52,Chloé,Mujer,Pasta,Redondas,Montura completa,marron,M,52.0,17.0,145.0,105.0,premium,moda_premium,Francia,170.0,340.0,acetato,media,ligero,0.3586206896551724,884.0,0.11877828054298642,121.0,1,0,1,0,255.0,129.95,4.874815570953721
33655 4200 18 55,Jaguar,Hombre,Metal,Rectangulares,Montura al aire,gris,M,55.0,18.0,140.0,135.0,gama_media,moda_casual,Reino Unido,90.0,170.0,metal,media_alta,medio,0.39285714285714285,990.0,0.13636363636363635,128.0,0,0,0,0,130.0,189.9,5.251749730731702
SL 829 006 54,Saint Laurent,Mujer,Pasta,Cat Eye,Montura completa,rojo,M,54.0,18.0,145.0,175.0,lujo,moda_lujo,Francia,210.0,420.0,acetato,media,ligero,0.3724137931034483,972.0,0.1800411522633745,126.0,1,0,0,0,315.0,259.9,5.564137192142683
MO5144/V 090 18 51,Max&Co,Mujer,Pasta,Cuadradas,Montura completa,azul,M,51.0,18.0,145.0,65.0,gama_media,moda_casual,Italia,100.0,180.0,acetato,media,ligero,0.35172413793103446,918.0,0.07080610021786492,120.0,1,0,0,0,140.0,59.16,4.097007679641584
F 0653 49 162 000 F 49,Centrostyle S.p.A,Niños,Pasta,Redondas,Montura completa,morado,S,49.0,17.0,130.0,120.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.3769230769230769,833.0,0.14405762304921968,115.0,1,0,0,0,85.0,119.9,4.794963757620747
HP026 Ep M 46,Harry Potter,Niños,Pasta,Redondas,Montura completa,rosa,S,46.0,18.0,125.0,120.0,licencia_infantil,infantil_licencia,Reino Unido / EE. UU.,40.0,100.0,acetato,media,ligero,0.368,828.0,0.14492753623188406,110.0,1,0,0,0,70.0,99.9,4.6141299273595635
0RX5510 8449 52,Ray-Ban,Mujer,Acetato,Cat Eye,Montura completa,marron,L,52.0,20.0,145.0,210.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,1040.0,0.20192307692307693,124.0,1,0,1,0,170.0,114.9,4.752727750345706
FT5965-B/V 001 53,Tom Ford,Mujer,Pasta,Cuadradas,Montura completa,negro,M,53.0,17.0,140.0,320.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,acetato,media,ligero,0.37857142857142856,901.0,0.3551609322974473,123.0,1,0,1,0,390.0,230.9,5.446306244261486
SL 574 001 52,Saint Laurent,Unisex,Pasta,Rectangulares,Montura completa,negro,M,52.0,21.0,145.0,155.0,lujo,moda_lujo,Francia,210.0,420.0,acetato,media,ligero,0.3586206896551724,1092.0,0.14194139194139194,125.0,1,1,1,0,315.0,249.9,5.525054453372377
0PR B11V 16K1O1 52,Prada,Mujer,Acetato,Cuadradas,Montura completa,negro,M,52.0,20.0,145.0,270.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3586206896551724,1040.0,0.25961538461538464,124.0,1,0,1,0,390.0,229.9,5.44198471636045
PLD 2148/CS O6W M9 54,Polaroid,Unisex,Eco-friendly,Cuadradas,Montura completa,negro,M,54.0,16.0,140.0,115.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.38571428571428573,864.0,0.13310185185185186,124.0,1,1,1,1,85.0,89.99,4.5107496103686
IN69-C4 48,Indestructible,Niños,Metal,Rectangulares,Montura completa,rosa,S,48.0,15.0,128.0,70.0,gama_media,marca_blanca_OEM,Italia,40.0,120.0,metal,media_alta,medio,0.375,720.0,0.09722222222222222,111.0,1,0,0,0,80.0,83.99,4.442533602510535
ET33469 535 52,Esprit,Mujer,Metal,Rectangulares,Montura completa,gris,S,52.0,17.0,140.0,90.0,gama_media,moda_casual,Alemania,70.0,150.0,metal,media_alta,medio,0.37142857142857144,884.0,0.10180995475113122,121.0,1,0,0,0,110.0,112.9,4.735320870453137
TH 2065/G J5G 20 52,Tommy Hilfiger,Mujer,Metal,Cuadradas,Montura completa,dorado,M,52.0,20.0,145.0,155.0,gama_media,moda_casual,Estados Unidos,80.0,170.0,metal,media_alta,medio,0.3586206896551724,1040.0,0.14903846153846154,124.0,1,0,0,0,125.0,73.53,4.311201728893603
Elba C37 57,Sea2See,Mujer,Eco-friendly,Rectangulares,Montura completa,marron,M,57.0,14.0,140.0,115.0,gama_media,marca_blanca_OEM,Noruega,130.0,260.0,otro,gama_media,medio,0.40714285714285714,798.0,0.14411027568922305,128.0,1,0,1,1,195.0,169.9,5.141078590121546
GG1930O 002 55,Gucci,Mujer,Pasta,Rectangulares,Montura completa,marron,M,55.0,16.0,140.0,180.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.39285714285714285,880.0,0.20454545454545456,126.0,1,0,1,0,390.0,229.9,5.44198471636045
MIS 0115 3XJ 17 52,Missoni,Mujer,Pasta,Cat Eye,Montura completa,azul,M,52.0,17.0,145.0,110.0,premium,moda_premium,Italia,150.0,300.0,acetato,media,ligero,0.3586206896551724,884.0,0.1244343891402715,121.0,1,0,0,0,225.0,91.05,4.522331907679087
MIGG010 C01 17 45,Disney,Niños,Pasta,Rectangulares,Montura completa,verde,XS,45.0,17.0,125.0,65.0,licencia_infantil,infantil_licencia,Estados Unidos,40.0,120.0,acetato,media,ligero,0.36,765.0,0.08496732026143791,107.0,1,0,0,0,80.0,59.99,4.110709916308365
0VO4340 848 53,Vogue,Mujer,Metal,Rectangulares,Montura completa,dorado,M,53.0,18.0,140.0,105.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,metal,media_alta,medio,0.37857142857142856,954.0,0.11006289308176101,124.0,1,0,0,0,85.0,79.99,4.3943256902608985
IN23-C1 43,Indestructible,Niños,Metal,Cuadradas,Montura completa,marron,XS,43.0,15.0,123.0,70.0,gama_media,marca_blanca_OEM,Italia,40.0,120.0,metal,media_alta,medio,0.34959349593495936,645.0,0.10852713178294573,101.0,1,0,1,0,80.0,84.99,4.454231010422805
0OX8204D 820402 54,Oakley,Unisex,Pasta,Cuadradas,Montura completa,gris,M,54.0,20.0,140.0,135.0,gama_media,deportiva,Estados Unidos,100.0,240.0,acetato,media,ligero,0.38571428571428573,1080.0,0.125,128.0,1,1,0,0,170.0,159.9,5.080783053998338
GG1988OK 001 49,Gucci,Hombre,Pasta,Redondas,Montura completa,negro,M,49.0,22.0,145.0,200.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.33793103448275863,1078.0,0.18552875695732837,120.0,1,0,1,0,390.0,169.9,5.141078590121546
0PO3390V 95 54,Persol,Unisex,Acetato,Rectangulares,Montura completa,negro,M,54.0,21.0,145.0,260.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.3724137931034483,1134.0,0.2292768959435626,129.0,1,1,1,0,190.0,175.9,5.17558460116574
D2 0069 807 18 52,Dsquared2,Mujer,Pasta,Cat Eye,Montura completa,negro,M,52.0,18.0,145.0,155.0,premium,moda_premium,Italia,180.0,330.0,acetato,media,ligero,0.3586206896551724,936.0,0.1655982905982906,122.0,1,0,1,0,255.0,84.72,4.451086170605376
SL 781 003 49,Saint Laurent,Unisex,Metal/Pasta,Redondas,Montura completa,negro,S,49.0,21.0,145.0,165.0,lujo,moda_lujo,Francia,210.0,420.0,mezcla,media,medio,0.33793103448275863,1029.0,0.16034985422740525,119.0,1,1,1,0,315.0,319.9,5.771129548115811
0RY9085V 7521 46,Ray-Ban,Niños,Pasta,Cuadradas,Montura completa,azul,S,48.0,18.0,125.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.384,864.0,0.2025462962962963,114.0,1,0,0,0,170.0,82.99,4.430697744137536
GG209 N 53,Germano Gambini,Mujer,Pasta,Redondas,Montura completa,negro,M,53.0,18.0,140.0,155.0,gama_media,marca_blanca_OEM,Italia,60.0,140.0,acetato,media,ligero,0.37857142857142856,954.0,0.16247379454926625,124.0,1,0,1,0,100.0,179.9,5.19794439240125
GG1595O 002 55,Gucci,Mujer,Metal,Cat Eye,Montura completa,rosa,M,55.0,16.0,145.0,210.0,lujo,moda_lujo,Italia,260.0,520.0,metal,media_alta,medio,0.3793103448275862,880.0,0.23863636363636365,126.0,1,0,0,0,390.0,219.9,5.397710110426072
0RX7248D 2000 55,Ray-Ban,Unisex,Propionato,Rectangulares,Montura completa,negro,M,55.0,18.0,145.0,190.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,propionato,media,ligero,0.3793103448275862,990.0,0.1919191919191919,128.0,1,1,1,0,170.0,105.9,4.671893818030999
ET33453 505 53,Esprit,Mujer,Metal/Pasta,Cat Eye,Montura completa,gris,M,53.0,16.0,140.0,85.0,gama_media,moda_casual,Alemania,70.0,150.0,mezcla,media,medio,0.37857142857142856,848.0,0.10023584905660378,122.0,1,0,0,0,110.0,102.9,4.6434288981051814
